type,hidden,occ.year.fact,occ.month,rep.delay,rep.year.fact,rep.month,settlement.year,open_obs1,open_obs2,open_obs3,open_obs4,open_obs5,open_obs6,open_obs7,open_obs8,open_obs9,settlement_obs1,settlement_obs2,settlement_obs3,settlement_obs4,settlement_obs5,settlement_obs6,settlement_obs7,settlement_obs8,settlement_obs9,size_obs1,size_obs2,size_obs3,size_obs4,size_obs5,size_obs6,size_obs7,size_obs8,size_obs9
T3,L,2013,12,1.75,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,597.2743158315159,259.1501896591485,1264.818570872149,753.0470240071891,517.6141694477554,0.0,0.0,0.0,0.0
T2,L,2013,12,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,131.78405611970655,192.64741382163032,0.0,35.2457655703064,696.5344308541697,0.0,0.0,0.0,0.0
T3,L,2013,11,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,63.639821120334766,335.51996622575354,1153.886774704157,1167.598483110481,516.3152853514284,547.5774703421756,0.0,0.0,881.8553207826784
T2,L,2013,11,1.8333333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,390.6051691085638,227.42192066637608,228.72139306703704,640.2538814236511,798.2584456970055,2239.813375961905,0.0,0.0,0.0
T2,L,2013,12,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,406.3661406468541,176.6544644477612,0.0,474.89293741192586,613.3436680567359,0.0,0.0,0.0,0.0
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,494.40425092127737,706.5663459042078,0.0,663.1723652923993,201.41777061936256,672.2076308860645,0.0,0.0,67.27635415088136
T2,L,2013,12,1.75,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,364.2422278929174,392.783578609019,0.0,235.2561202067724,271.7583454261124,0.0,0.0,0.0,0.0
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,455.7684417455356,1250.4410787023423,0.0,2307.4378152641534,1130.0819092527704,0.0,0.0,0.0,1670.7690007882577
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,439.2451666520454,249.69848276945336,721.5252511756677,224.35646124179456,5000.0,291.20123737809,0.0,0.0,1550.6421205917895
T3,L,2013,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,955.3273164933164,86.47791269255973,526.4944495431066,1259.4164063943454,725.3211389919769,400.1180490037288,0.0,0.0,3964.9271113503614
T3,L,2013,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,49.01548890151757,109.59805359968507,0.0,217.24795811344103,279.2706660562558,0.0,0.0,0.0,2511.019885806701
T1,L,2012,11,1.8333333333333333,1,12,2016,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,317.91579945611363,25.962385524984427,0.0,179.27017637241315,134.08527752509448,0.0,0.0,0.0,0.0
T2,L,2013,11,0.9166666666666666,2,11,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,907.8168674457922,451.4427460778035,0.0,1326.1210500481218,637.0626453152569,3030.532341136724,0.0,0.0,0.0
T3,L,2013,11,0.9166666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,509.7054437429605,103.7755413336724,1226.6428209090834,1713.1882292451446,2351.061699889807,3066.232508741412,0.0,0.0,4438.541949414951
T3,L,2013,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,680.3120141365675,117.73709686298731,1945.580710290109,175.86383401539626,1789.7751372530504,1277.092964283902,0.0,0.0,1207.921984131298
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,56.89424670874448,2286.0844601092385,511.5923626219777,115.57595854956496,230.78462252809757,0.0,0.0,0.0,782.8747467696164
T2,L,2019,12,1.8333333333333333,8,12,2023,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,588.9453325664098,534.823662161186,0.0,1234.8302458328187,3332.521371487481,0.0,0.0,0.0,0.0
T2,L,2019,11,0.9166666666666666,8,11,2027,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,247.9195561511689,2184.142517891277,16.969227275138362,2229.856501726411,1369.0810301537217,0.0,0.0,0.0,149.56686201198752
T3,M,2011,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,275.5742348655255,308.03064251383233,791.0327718337498,372.1429269664634,111.30099339167865,658.4941663335417,0.0,0.0,4639.993494236378
T3,L,2013,12,1.8333333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,124.6209805533995,519.3683193447883,295.70560277396095,68.44772233777945,15.949761832538885,989.5930583764334,0.0,0.0,0.0
T3,L,2011,11,1.8333333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,312.3242479132993,386.6150647684611,276.9801037003876,163.44077901900212,4033.847903750982,87.17298940013968,0.0,0.0,8.021107430247923
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,196.4522279990003,557.2620243938125,0.0,771.2934063723354,531.794259943813,0.0,0.0,0.0,635.7096254991378
T3,L,2013,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,90.88387425389728,58.8139520567487,994.3558267442876,350.937339353254,1280.9962463026066,691.4988903554048,0.0,0.0,222.85310172011503
T3,L,2013,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1774.3313181635012,1375.2500159360711,0.0,10.837841296010058,2350.9165195198693,444.0171768713015,0.0,0.0,312.5115780848139
T3,L,2013,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,70.0856210325742,456.7030372513196,0.0,1436.1709680785289,1561.203135548484,0.0,0.0,0.0,1921.7125526341329
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1171.72887051403,1924.7910083098411,377.73828670533504,3521.557825111522,980.686348562603,1283.924765643368,0.0,0.0,2769.226490386418
T3,L,2013,11,1.8333333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1695.6832835297942,643.5191184679145,234.746203331674,1751.0053396646383,178.39172125469065,292.8831352209342,0.0,0.0,0.0
T2,L,2013,12,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,712.4268348855749,831.5731143970346,0.0,13.969678189015102,716.8198774680384,0.0,0.0,0.0,0.0
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,965.8644981148126,952.3225981385282,0.0,3110.2838780692705,339.73464428160594,683.1354074199886,0.0,0.0,2774.6284271978666
T1,L,2012,12,0.9166666666666666,1,12,2016,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1076.4752778950538,378.1051056994161,0.0,1451.0718440433504,935.6072191997524,0.0,0.0,0.0,0.0
T2,L,2015,12,1.8333333333333333,4,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,185.93292973849736,1504.0728566291975,0.0,356.9549758814295,23.27540390704149,0.0,0.0,0.0,0.0
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,159.51312985797873,577.2150356385476,0.0,1439.9873684331733,718.9846511873236,0.0,0.0,0.0,1813.545855890794
T2,L,2020,12,1.0,9,12,2028,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.82970946009166,26.375230318277048,0.0,1762.8445742258284,77.07000701451737,0.0,0.0,0.0,5000.0
T3,L,2013,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,516.9176477713817,425.2788666095453,0.0,688.1999968574162,1601.423369681523,1239.4282518340506,0.0,0.0,669.3856094659897
T2,L,2013,12,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,112.03038600715456,417.2051788309553,0.0,740.9145435158531,2286.8765629928816,0.0,0.0,0.0,0.0
T2,L,2013,11,1.8333333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,86.54685436984872,965.4440726950372,1208.621603969285,119.0601625245482,1411.437528452498,2119.907649463237,0.0,0.0,0.0
T3,L,2011,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,58.530063273845016,181.76043837132488,1064.213901375961,1075.579378345049,333.7152289952664,1698.4200471528698,0.0,0.0,2191.1680270207603
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,506.2898243862643,124.78709234503498,0.0,605.5274954400901,253.52084253820712,53.85672306338667,0.0,0.0,2291.270223123005
T3,L,2013,12,1.75,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1102.220892854246,589.0639281863575,272.4103738555491,444.76315316215465,499.5244516590205,0.0,0.0,0.0,0.0
T3,L,2013,12,1.0,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,186.75159536523864,292.8570481988785,0.0,1216.4743766950785,143.00994922081335,204.42649854067528,0.0,0.0,802.9859568632004
T3,L,2013,12,1.0,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,167.7189723334749,649.0158039677166,0.0,1032.49711041961,400.6470337556392,0.0,0.0,0.0,0.0
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,179.64861192869623,1373.016603041376,0.0,250.4200476451156,329.04387858174283,1170.3168724264997,0.0,0.0,1367.0357842634637
T2,L,2020,12,1.8333333333333333,9,12,2024,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,654.7244568611097,499.4897334105841,0.0,1780.5014544102723,536.7937737084283,0.0,0.0,0.0,0.0
T1,L,2012,12,0.9166666666666666,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,271.14481089355013,806.0885062612116,0.0,108.965438383829,4024.329300112625,0.0,0.0,0.0,0.0
T3,L,2013,11,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,291.5181785471078,419.2401338973473,233.0855253984668,196.42997637825803,1745.0653412200909,0.0,0.0,0.0,0.0
T3,L,2011,12,1.8333333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1047.172058094757,199.3548698588004,0.0,289.0628429631918,77.18956342507259,375.0282476862576,0.0,0.0,1480.1954085357272
T1,L,2012,11,1.8333333333333333,1,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,238.0888655462298,92.2283960576462,943.54925476377,684.7542468783513,119.67678531138884,147.59262175018145,0.0,0.0,0.0
T3,L,2013,11,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,65.02543499199027,1896.732996752295,703.4529730595282,2166.8090490897275,210.22876981278048,296.82553508658054,0.0,0.0,1927.1104383200432
T3,L,2013,12,1.75,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,712.1164131684563,631.1570946139932,0.0,58.52670843497594,2077.098408282949,0.0,0.0,0.0,0.0
T2,L,2014,12,1.8333333333333333,3,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1023.9833233646766,1354.2633190665667,0.0,3193.396440655898,460.0738756528248,0.0,0.0,0.0,0.0
T3,L,2013,11,0.9166666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,514.5807210753708,96.39541059529093,777.1704256559537,1903.4560144049117,2239.0823065824115,0.0,0.0,0.0,1886.451035570111
T3,L,2011,11,1.8333333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,652.6929668425332,445.5725379584418,485.1354109537999,1076.189407635561,56.32719631246346,793.631116154343,0.0,0.0,1091.0865132580527
T3,L,2013,12,1.8333333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,293.9924992909693,420.9648484963756,96.65885920434216,294.47220306468284,26.794773456886997,419.3080693151711,0.0,0.0,1274.9011079554946
T3,L,2013,12,1.75,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,823.7274682473789,443.4816921879588,0.0,566.8126592473608,923.2368998874912,232.0221210490887,0.0,465.5316269750193,3015.2921618942246
T2,L,2018,11,1.0,7,12,2026,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1947.965738012701,501.32570151108746,0.0,236.63049240530827,2.267963183068031,0.0,0.0,0.0,2201.192017191299
T2,L,2013,11,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,876.1340655311946,148.76911701847163,921.826475694565,1862.76866827104,612.8321820032064,0.0,0.0,0.0,0.0
T1,L,2012,12,1.0,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,263.9633605919128,270.52415433446674,0.0,138.87716566967717,339.1789603539786,0.0,0.0,0.0,0.0
T2,L,2020,11,0.9166666666666666,9,12,2024,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,334.8285093910075,27.33758413354988,0.0,1227.3247593324184,2497.242820345163,0.0,0.0,0.0,0.0
T2,L,2013,12,1.8333333333333333,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,308.4773447835547,322.05767840969924,0.0,1116.05066843082,3182.803784249884,0.0,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,972.8652593848308,383.31504523618906,0.0,748.1723297439698,1540.0320626609691,188.88054946519048,0.0,0.0,1148.531820452183
T3,L,2013,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,292.7870285220747,1307.2796777146928,731.0774120219722,1064.9703010122553,0.0,276.07797631724173,2035.3372250962568,0.0,1927.017423457724
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,324.1670795400085,448.9154253921602,711.767441956687,1415.5690358753548,1283.6436882396029,182.0107237764051,111.88974308279812,0.0,0.0
T3,L,2013,12,0.0833333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,33.98911312241882,147.11110243973948,0.0,1783.200375429106,261.862827522461,1041.168279763532,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1085.612142403824,465.88197214982586,0.0,963.090698211888,602.6582555366646,633.4547376759089,0.0,0.0,0.0
T3,M,2011,12,0.1666666666666666,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,72.41727964297345,1425.152515961675,2644.5333114720684,674.5944608818751,207.86280599749085,0.0,0.0,0.0,3071.1570759124475
T3,L,2013,12,0.1666666666666666,2,11,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,447.6540861570957,539.0193737055682,1188.6886276622818,751.1809272233301,278.0921646557357,400.0867467394268,2931.16554396432,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,70.49984103481553,428.46453868532194,1735.4214734581328,556.1440559756119,199.33710353705575,427.5153815569324,437.7218344065885,0.0,0.0
T3,L,2013,11,0.0833333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,40.41760368104445,121.06899913298945,47.842388104553365,781.6354226997358,166.97998752942556,83.87069524983514,552.8352653665802,0.0,2967.370848806493
T2,L,2016,11,0.1666666666666666,5,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.659948351432919,195.5948481149987,74.56321952037439,261.1971788827821,540.784393671032,0.0,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,275.33577198544253,279.24595740308166,539.37004603806,72.56090214771612,365.06087577131416,0.0,1651.0474803633315,0.0,1879.1815993739613
T2,L,2013,11,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.514244370916681,476.1812143782276,68.26505580146758,330.7978946875548,0.0,770.1614662600249,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,377.2522491779812,1516.3438525541192,192.89675890902788,242.85540979231996,156.04633046774762,38.30331842936974,1721.3044733929785,0.0,815.2332329241998
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,770.457981982179,2035.481963342544,1198.9437959743625,77.75390979180165,47.95794222177256,49.56557990036211,2813.50738998785,0.0,0.0
T2,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,83.32950064503785,154.99267025061044,227.5552831300533,26.524463062454057,187.071406016734,173.83831527329284,1439.7173671265573,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1087.9647215844104,564.1027625986925,1146.290050116102,2372.0939954945466,313.0094580977704,690.6451545875273,2031.397008762464,0.0,0.0
T2,L,2018,12,0.1666666666666666,7,12,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,184.39765730825056,260.7968849801421,0.0,0.0,1659.940960712972,0.0,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,551.5424907715269,344.2420604942725,39.551602324688986,495.81457114558464,65.57636802963056,132.28782858997698,74.77432239642044,0.0,0.0
T2,L,2012,12,0.1666666666666666,1,12,2016,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.857738658700629,854.6507657849644,0.0,1404.6297884268388,59.49845776470016,0.0,0.0,0.0,0.0
T2,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,879.6990079110105,202.5001940511481,0.0,509.99406199005625,455.4365832491386,2511.043432315523,92.38502213790004,0.0,0.0
T3,M,2013,12,0.1666666666666666,2,12,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,518.3511061558121,342.5345032060703,0.0,465.45677775562825,985.3369521840856,0.0,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,11,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,182.71808100191643,1231.944794956749,0.0,283.4188136251682,725.4903787800592,63.02837450525263,262.4732963847321,0.0,912.6279644218936
T2,L,2014,12,0.1666666666666666,3,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,125.58805296656266,397.72969406425415,0.0,0.0,265.10724004345906,0.0,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,664.1808470799577,1251.652768128792,1089.2041599227953,768.1068314198963,659.268987145936,838.3453993864209,1156.8699523997147,0.0,0.0
T2,L,2020,11,0.1666666666666666,9,12,2026,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,104.3137686410573,212.34868588971435,0.0,2130.3696313687688,291.372892177554,1136.9402791484194,1063.8226053288265,0.0,0.0
T2,L,2017,11,0.1666666666666666,6,12,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,373.2629672629824,891.6511125479664,0.0,1064.4199611560657,0.0,145.79667515353083,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,224.5992180473316,688.2152172379008,34.568805773470125,1120.5058972104266,654.0211111008576,667.2803136106933,1795.010291657409,0.0,0.0
T2,L,2013,12,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,573.8364552881651,372.3184054291954,564.476996236387,0.0,1281.6431337698325,2803.473763982807,1264.349185331533,0.0,0.0
T1,L,2012,11,0.0833333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,399.6017068494462,99.91623539690455,2297.717777210296,493.3654365199593,1197.3596619392536,350.8968612918944,0.0,0.0,0.0
T3,L,2011,12,0.0833333333333333,1,12,2020,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1088.4795365562911,1031.6632612454162,169.25594301182477,1861.387764312247,432.6837403899642,1553.3062499265372,0.0,0.0,352.72656407651226
T1,L,2018,12,0.1666666666666666,7,12,2026,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7.359101668477868,415.701511711047,1742.6730261075054,101.25504422679104,34.19100778747848,2564.272606394152,0.0,0.0,609.5163887649264
T3,L,2012,12,0.1666666666666666,1,11,2016,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,900.0333179268059,233.7280801444354,0.0,7.947629420963167,681.563914462036,0.0,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,739.4066920925169,715.9169469359241,0.0,29.679528805662965,3448.683925661692,722.0354620883519,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,941.3687901221874,367.41043539637707,2507.616462383414,100.14777059548528,5000.0,0.0,5000.0,0.0,1564.2028584989275
T3,L,2013,11,0.0833333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,63.84064603474548,357.1317279320497,0.0,407.4933135775698,0.0,1610.7886213925538,1392.1124918390112,0.0,3833.441144610655
T2,M,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,406.1084394730268,86.27468183107428,0.0,149.2708216374673,0.0,1590.0673921595078,0.0,0.0,0.0
T2,L,2014,12,0.0833333333333333,3,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,144.6316678533683,23.31759610926225,0.0,0.0,1381.0142436184983,0.0,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,531.8091882172007,879.549001616294,540.8040014739239,239.18370452568928,793.3143257645222,214.9676690378981,737.8246987251007,0.0,2143.361298583599
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,271.2574297339303,211.2346250500313,0.0,500.93546740742914,148.60894202486688,164.60301907235586,1073.4248446672234,0.0,567.9789317348425
T2,L,2013,11,0.0833333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,74.76961578697683,1251.870013611038,786.611865995996,334.73646616039446,178.66060577738185,39.65577852496255,1904.8673861636364,0.0,4373.622696107661
T3,L,2013,11,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,24.22597443472076,711.965752227162,557.5068091781343,625.9745822886072,49.49031660814365,758.0099281530667,2472.297602237198,0.0,662.516501856543
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1165.2868855177344,564.2542860714314,27.77583055178906,472.03258357623423,880.6130796709456,736.4134099145006,1791.4416194398052,0.0,0.0
T2,L,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,151.46466541300572,169.22269696610937,0.0,757.4024015548938,0.0,15.985356520951656,0.0,0.0,0.0
T2,L,2013,11,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,182.55351036302827,27.558230705609358,964.414352561792,612.2923251280891,1835.3777689490057,407.9956304191095,0.0,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,846.4893110372082,323.8861507021104,0.0,365.1959441481369,60.705180495311126,1455.4190984350423,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1006.3394071636887,137.47028289387447,1086.7339487558145,998.5264257939854,811.6532528545334,1295.2734822967784,178.02239814934526,0.0,0.0
T3,L,2013,12,0.0833333333333333,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,236.2516009111766,419.8670914826666,18.995295838883447,767.6020531967785,770.2600388537186,753.4687995691132,0.0,0.0,0.0
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1137.8560073957774,916.021263163276,41.42827469269484,288.5890528963268,506.1819865753265,1222.6835997511432,1391.669596928647,0.0,0.0
T1,L,2012,11,0.1666666666666666,1,11,2017,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,65.66241222908894,23.221072847296966,862.1316100492875,1069.046366776888,566.521064254313,2.872636222003642,0.0,0.0,0.0
T3,L,2013,11,0.0833333333333333,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,163.28886132403272,115.74270565459943,0.0,356.7397459947351,1394.6772634033937,1482.6787909300665,921.533657700449,0.0,145.02018706526965
T3,L,2013,11,0.1666666666666666,2,12,2019,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,861.6317106039003,798.1572172253383,287.3137140164525,521.2842864568603,2912.523623259537,1432.1129619853036,1531.7555553431027,0.0,0.0
T3,L,2013,12,0.1666666666666666,2,12,2021,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,150.62421050694482,74.59725808983426,0.0,285.9262041525307,347.5495100064399,1271.0178623532338,1055.8753760806026,0.0,665.8065576569574
T3,L,2016,11,0.1666666666666666,5,11,2022,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,228.57459012025396,813.0351336819674,465.6135931959101,756.328735471807,1324.031873326208,665.7219059092442,2600.307526891844,0.0,0.0
T2,L,2013,12,0.1666666666666666,2,12,2018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,533.8849475118565,121.12266693172154,0.0,227.0731472071324,613.9250486810391,124.8850077210223,0.0,0.0,0.0
